,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC
Date,,,,,,,,,,,,
2020-08-13,27896.720703125,3373.429931640625,27896.720703125,3373.429931640625,27986.099609375,3387.239990234375,27789.779296875,3363.35009765625,27922.509765625,3372.949951171875,360160000,3438730000
2020-08-14,27931.01953125,3372.85009765625,27931.01953125,3372.85009765625,27977.810546875,3378.510009765625,27759.390625,3361.639892578125,27828.9296875,3368.659912109375,275540000,3200060000
2020-08-17,27844.91015625,3381.989990234375,27844.91015625,3381.989990234375,27999.810546875,3387.590087890625,27816.400390625,3379.219970703125,27970.05078125,3380.860107421875,286860000,3460330000
2020-08-18,27778.0703125,3389.780029296875,27778.0703125,3389.780029296875,27891.119140625,3395.06005859375,27668.7890625,3370.14990234375,27853.48046875,3387.0400390625,276170000,3669550000
2020-08-19,27692.880859375,3374.85009765625,27692.880859375,3374.85009765625,27920.419921875,3399.5400390625,27647.669921875,3369.659912109375,27811.259765625,3392.510009765625,311460000,3679480000
2020-08-20,27739.73046875,3385.510009765625,27739.73046875,3385.510009765625,27781.4609375,3390.800048828125,27526.25,3354.68994140625,27622.6796875,3360.47998046875,304550000,3431040000
2020-08-21,27930.330078125,3397.159912109375,27930.330078125,3397.159912109375,27959.48046875,3399.9599609375,27686.779296875,3379.31005859375,27758.130859375,3386.010009765625,372720000,3505010000
2020-08-24,28308.4609375,3431.280029296875,28308.4609375,3431.280029296875,28314.939453125,3432.090087890625,28041.75,3413.1298828125,28077.580078125,3418.090087890625,383880000,3743410000
2020-08-25,28248.439453125,3443.6201171875,28248.439453125,3443.6201171875,28400.740234375,3444.2099609375,28094.5703125,3425.840087890625,28347.419921875,3435.949951171875,338420000,3627650000
2020-08-26,28331.919921875,3478.72998046875,28331.919921875,3478.72998046875,28353.80078125,3481.070068359375,28153.91015625,3444.14990234375,28257.880859375,3449.969970703125,327070000,3780530000
2020-08-27,28492.26953125,3484.550048828125,28492.26953125,3484.550048828125,28634.220703125,3501.3798828125,28363.9296875,3468.35009765625,28384.0703125,3485.139892578125,404340000,3955890000
2020-08-28,28653.869140625,3508.010009765625,28653.869140625,3508.010009765625,28733.349609375,3509.22998046875,28487.98046875,3484.320068359375,28601.2890625,3494.68994140625,369740000,3868510000
2020-08-31,28430.05078125,3500.31005859375,28430.05078125,3500.31005859375,28643.66015625,3514.77001953125,28363.55078125,3493.25,28643.66015625,3509.72998046875,517320000,4348280000
2020-09-01,28645.66015625,3526.64990234375,28645.66015625,3526.64990234375,28659.259765625,3528.030029296875,28290.720703125,3494.60009765625,28439.609375,3507.43994140625,423410000,4101490000
2020-09-02,29100.5,3580.840087890625,29100.5,3580.840087890625,29162.880859375,3588.110107421875,28713.529296875,3535.22998046875,28736.7890625,3543.760009765625,539510000,4295640000
2020-09-03,28292.73046875,3455.06005859375,28292.73046875,3455.06005859375,29199.349609375,3564.85009765625,28074.759765625,3427.409912109375,29090.69921875,3564.739990234375,650080000,4911830000
2020-09-04,28133.310546875,3426.9599609375,28133.310546875,3426.9599609375,28539.75,3479.14990234375,27664.6796875,3349.6298828125,28341.05078125,3453.60009765625,694640000,4438720000
2020-09-08,27500.890625,3331.840087890625,27500.890625,3331.840087890625,27925.23046875,3379.969970703125,27464.900390625,3329.27001953125,27925.23046875,3371.8798828125,580860000,4694330000
2020-09-09,27940.470703125,3398.9599609375,27940.470703125,3398.9599609375,28206.2109375,3424.77001953125,27704.5390625,3366.840087890625,27711.7109375,3369.820068359375,460590000,3932520000
2020-09-10,27534.580078125,3339.18994140625,27534.580078125,3339.18994140625,28174.779296875,3425.550048828125,27447.080078125,3329.25,28022.509765625,3412.56005859375,442850000,4208630000
2020-09-11,27665.640625,3340.969970703125,27665.640625,3340.969970703125,27828.8203125,3368.949951171875,27448.150390625,3310.469970703125,27613.859375,3352.699951171875,435330000,3710090000
2020-09-14,27993.330078125,3383.5400390625,27993.330078125,3383.5400390625,28086.060546875,3402.929931640625,27718.740234375,3363.56005859375,27718.740234375,3363.56005859375,380750000,3839580000
2020-09-15,27995.599609375,3401.199951171875,27995.599609375,3401.199951171875,28231.060546875,3419.47998046875,27931.44921875,3389.25,28139.759765625,3407.72998046875,414520000,4057190000
2020-09-16,28032.380859375,3385.489990234375,28032.380859375,3385.489990234375,28364.76953125,3428.919921875,28021.669921875,3384.449951171875,28031.689453125,3411.22998046875,416650000,4718900000
2020-09-17,27901.98046875,3357.010009765625,27901.98046875,3357.010009765625,28056.7890625,3375.169921875,27647.9296875,3328.820068359375,27834.1796875,3346.860107421875,437230000,4379840000
2020-09-18,27657.419921875,3319.469970703125,27657.419921875,3319.469970703125,27946.689453125,3362.27001953125,27487.970703125,3292.39990234375,27864.869140625,3357.3798828125,698710000,7076400000
2020-09-21,27147.69921875,3281.06005859375,27147.69921875,3281.06005859375,27484.7109375,3285.570068359375,26715.150390625,3229.10009765625,27484.7109375,3285.570068359375,523660000,4836070000
2020-09-22,27288.1796875,3315.570068359375,27288.1796875,3315.570068359375,27333.08984375,3320.31005859375,26989.9296875,3270.949951171875,27170.33984375,3295.75,420720000,3974510000
2020-09-23,26763.130859375,3236.919921875,26763.130859375,3236.919921875,27464.4609375,3323.35009765625,26716.119140625,3232.570068359375,27413.599609375,3320.110107421875,459470000,4378650000
2020-09-24,26815.439453125,3246.590087890625,26815.439453125,3246.590087890625,27094.849609375,3278.699951171875,26537.009765625,3209.449951171875,26716.08984375,3226.139892578125,447810000,4601920000
2020-09-25,27173.9609375,3298.4599609375,27173.9609375,3298.4599609375,27239.2890625,3306.8798828125,26635.380859375,3228.43994140625,26694.509765625,3236.659912109375,388900000,3803330000
2020-09-28,27584.060546875,3351.60009765625,27584.060546875,3351.60009765625,27722.599609375,3360.739990234375,27362.140625,3332.909912109375,27362.140625,3333.89990234375,401860000,3950910000
2020-09-29,27452.66015625,3335.469970703125,27452.66015625,3335.469970703125,27605.599609375,3357.919921875,27338.08984375,3327.5400390625,27560.240234375,3350.919921875,303820000,3661590000
2020-09-30,27781.69921875,3363.0,27781.69921875,3363.0,28026.330078125,3393.56005859375,27511.060546875,3340.469970703125,27514.640625,3341.2099609375,452550000,4738640000
2020-10-01,27816.900390625,3380.800048828125,27816.900390625,3380.800048828125,28041.4609375,3397.179931640625,27669.259765625,3361.389892578125,27940.630859375,3385.8701171875,373450000,4076340000
2020-10-02,27682.810546875,3348.419921875,27682.810546875,3348.419921875,27861.4296875,3369.10009765625,27382.939453125,3323.68994140625,27536.390625,3338.93994140625,392770000,3975180000
2020-10-05,28148.640625,3408.60009765625,28148.640625,3408.60009765625,28162.640625,3409.570068359375,27825.419921875,3367.27001953125,27825.419921875,3367.27001953125,318210000,3692720000
2020-10-06,27772.759765625,3360.969970703125,27772.759765625,3360.969970703125,28354.48046875,3431.56005859375,27728.029296875,3354.5400390625,28214.240234375,3408.739990234375,435030000,4453390000
2020-10-07,28303.4609375,3419.43994140625,28303.4609375,3419.43994140625,28369.66015625,3426.260009765625,27971.359375,3384.56005859375,27971.359375,3384.56005859375,328750000,3814750000
2020-10-08,28425.509765625,3446.830078125,28425.509765625,3446.830078125,28459.130859375,3447.280029296875,28265.560546875,3428.14990234375,28348.859375,3434.280029296875,314750000,3867640000
2020-10-09,28586.900390625,3477.139892578125,28586.900390625,3477.139892578125,28676.2890625,3482.340087890625,28440.630859375,3458.070068359375,28533.609375,3459.669921875,324050000,3944090000
2020-10-12,28837.51953125,3534.219970703125,28837.51953125,3534.219970703125,28957.900390625,3549.85009765625,28659.669921875,3499.610107421875,28671.119140625,3500.02001953125,493680000,3435760000
2020-10-13,28679.810546875,3511.929931640625,28679.810546875,3511.929931640625,28808.83984375,3534.010009765625,28604.349609375,3500.860107421875,28764.94921875,3534.010009765625,526110000,3611100000
2020-10-14,28514.0,3488.669921875,28514.0,3488.669921875,28792.560546875,3527.93994140625,28461.73046875,3480.550048828125,28731.30078125,3515.469970703125,370800000,3858510000
2020-10-15,28494.19921875,3483.340087890625,28494.19921875,3483.340087890625,28535.849609375,3489.080078125,28181.5390625,3440.889892578125,28323.400390625,3453.719970703125,328940000,3724550000
2020-10-16,28606.310546875,3483.81005859375,28606.310546875,3483.81005859375,28842.900390625,3515.760009765625,28570.720703125,3480.449951171875,28570.720703125,3493.5,356140000,4688030000
2020-10-19,28195.419921875,3426.919921875,28195.419921875,3426.919921875,28711.9296875,3502.419921875,28139.400390625,3419.929931640625,28633.55078125,3493.659912109375,358700000,4091080000
2020-10-20,28308.7890625,3443.1201171875,28308.7890625,3443.1201171875,28575.029296875,3476.929931640625,28243.0390625,3435.64990234375,28245.849609375,3439.3798828125,350220000,3917850000
2020-10-21,28210.8203125,3435.56005859375,28210.8203125,3435.56005859375,28450.640625,3464.860107421875,28196.390625,3433.06005859375,28270.66015625,3439.909912109375,299420000,4103960000
2020-10-22,28363.66015625,3453.489990234375,28363.66015625,3453.489990234375,28421.310546875,3460.530029296875,28040.1796875,3415.340087890625,28197.419921875,3438.5,330320000,4172060000
2020-10-23,28335.5703125,3465.389892578125,28335.5703125,3465.389892578125,28436.51953125,3466.4599609375,28149.8203125,3440.449951171875,28409.650390625,3464.89990234375,347300000,3651600000
2020-10-26,27685.380859375,3400.969970703125,27685.380859375,3400.969970703125,28185.8203125,3441.419921875,27370.16015625,3364.860107421875,28185.8203125,3441.419921875,404150000,4002210000
2020-10-27,27463.189453125,3390.679931640625,27463.189453125,3390.679931640625,27707.689453125,3409.510009765625,27457.9609375,3388.7099609375,27651.1796875,3403.14990234375,366400000,3962400000
2020-10-28,26519.94921875,3271.030029296875,26519.94921875,3271.030029296875,27102.140625,3342.47998046875,26497.390625,3268.889892578125,27102.140625,3342.47998046875,496150000,5139970000
2020-10-29,26659.109375,3310.110107421875,26659.109375,3310.110107421875,26891.890625,3341.050048828125,26290.779296875,3259.820068359375,26480.98046875,3277.169921875,419770000,4911860000
2020-10-30,26501.599609375,3269.9599609375,26501.599609375,3269.9599609375,26639.1796875,3304.929931640625,26143.76953125,3233.93994140625,26572.26953125,3293.590087890625,504820000,4843930000
2020-11-02,26925.05078125,3310.239990234375,26925.05078125,3310.239990234375,27043.48046875,3330.139892578125,26691.279296875,3279.739990234375,26691.279296875,3296.199951171875,379990000,4314690000
2020-11-03,27480.029296875,3369.159912109375,27480.029296875,3369.159912109375,27640.2109375,3389.489990234375,27138.689453125,3336.25,27138.689453125,3336.25,350980000,4241380000
2020-11-04,27847.66015625,3443.43994140625,27847.66015625,3443.43994140625,28301.5,3486.25,27512.830078125,3405.169921875,27512.830078125,3406.4599609375,447860000,4790400000
2020-11-05,28390.1796875,3510.449951171875,28390.1796875,3510.449951171875,28495.05078125,3529.050048828125,28083.369140625,3485.739990234375,28083.369140625,3485.739990234375,390140000,4858150000
2020-11-06,28323.400390625,3509.43994140625,28323.400390625,3509.43994140625,28431.9609375,3521.580078125,28189.5,3484.340087890625,28399.130859375,3508.340087890625,326710000,4842460000
2020-11-09,29157.970703125,3550.5,29157.970703125,3550.5,29933.830078125,3645.989990234375,29130.66015625,3547.47998046875,29467.900390625,3583.0400390625,673310000,8570510000
2020-11-10,29420.919921875,3545.530029296875,29420.919921875,3545.530029296875,29478.859375,3557.219970703125,29126.990234375,3511.909912109375,29254.169921875,3543.260009765625,526980000,6037470000
2020-11-11,29397.630859375,3572.659912109375,29397.630859375,3572.659912109375,29593.109375,3581.159912109375,29281.220703125,3557.0,29524.349609375,3563.219970703125,376700000,4635560000
2020-11-12,29080.169921875,3537.010009765625,29080.169921875,3537.010009765625,29311.830078125,3569.02001953125,28902.130859375,3518.580078125,29231.91015625,3562.669921875,369320000,4909660000
2020-11-13,29479.810546875,3585.14990234375,29479.810546875,3585.14990234375,29559.25,3593.659912109375,29203.900390625,3552.570068359375,29203.900390625,3552.570068359375,348810000,4719580000
2020-11-16,29950.439453125,3626.909912109375,29950.439453125,3626.909912109375,29964.2890625,3628.510009765625,29672.359375,3600.159912109375,29672.359375,3600.159912109375,418290000,5295510000
2020-11-17,29783.349609375,3609.530029296875,29783.349609375,3609.530029296875,29872.419921875,3623.110107421875,29520.2890625,3588.679931640625,29800.150390625,3610.31005859375,372380000,4812180000
2020-11-18,29438.419921875,3567.7900390625,29438.419921875,3567.7900390625,29930.849609375,3619.090087890625,29432.83984375,3567.330078125,29875.400390625,3612.090087890625,382850000,5284810000
2020-11-19,29483.23046875,3581.8701171875,29483.23046875,3581.8701171875,29524.900390625,3585.219970703125,29228.380859375,3543.840087890625,29370.919921875,3559.409912109375,331330000,4363370000
2020-11-20,29263.48046875,3557.5400390625,29263.48046875,3557.5400390625,29469.890625,3581.22998046875,29231.19921875,3556.85009765625,29437.5703125,3579.31005859375,305350000,4236370000
2020-11-23,29591.26953125,3577.590087890625,29591.26953125,3577.590087890625,29667.75,3589.81005859375,29332.8203125,3552.77001953125,29332.8203125,3566.820068359375,387200000,5057550000
2020-11-24,30046.240234375,3635.409912109375,30046.240234375,3635.409912109375,30116.509765625,3642.31005859375,29746.109375,3594.52001953125,29746.109375,3594.52001953125,432760000,6280290000
2020-11-25,29872.470703125,3629.64990234375,29872.470703125,3629.64990234375,30058.869140625,3635.5,29806.25,3617.760009765625,30058.869140625,3635.5,323030000,4910440000
2020-11-27,29910.369140625,3638.35009765625,29910.369140625,3638.35009765625,30015.130859375,3644.31005859375,29819.98046875,3629.330078125,29911.330078125,3638.550048828125,177040000,2778390000
2020-11-30,29638.640625,3621.6298828125,29638.640625,3621.6298828125,29854.509765625,3634.179931640625,29463.640625,3594.389892578125,29854.509765625,3634.179931640625,551350000,6308410000
2020-12-01,29823.919921875,3662.449951171875,29823.919921875,3662.449951171875,30083.310546875,3678.449951171875,29797.5,3645.8701171875,29797.5,3645.8701171875,429510000,5418480000
2020-12-02,29883.7890625,3669.010009765625,29883.7890625,3669.010009765625,29902.509765625,3670.9599609375,29599.2890625,3644.840087890625,29695.08984375,3653.780029296875,385280000,5041250000
2020-12-03,29969.51953125,3666.719970703125,29969.51953125,3666.719970703125,30110.880859375,3682.72998046875,29877.26953125,3657.169921875,29920.830078125,3668.280029296875,405680000,5065340000
2020-12-04,30218.259765625,3699.1201171875,30218.259765625,3699.1201171875,30218.259765625,3699.199951171875,29989.560546875,3670.93994140625,29989.560546875,3670.93994140625,356590000,5099620000
2020-12-07,30069.7890625,3691.9599609375,30069.7890625,3691.9599609375,30233.029296875,3697.409912109375,29967.220703125,3678.8798828125,30233.029296875,3694.72998046875,365810000,4804500000
