,idDate,wind,temperature_mean
2382,2015/11/11,2.0,15.0
2383,2015/11/10,3.0,14.0
2384,2015/11/13,4.0,16.0
2385,2015/11/12,4.0,15.0
2386,2009/06/24,6.0,20.0
2387,2015/11/19,3.0,13.0
2388,2015/11/18,2.0,14.0
2389,2012/10/15,16.0,16.0
2390,2012/10/14,8.0,18.0
2391,2012/10/17,6.0,19.0
2392,2012/10/16,5.0,16.0
2393,2012/10/11,5.0,22.0
2394,2012/10/10,4.0,21.0
2395,2012/10/13,10.0,19.0
2396,2015/10/19,9.0,20.0
2397,2015/10/16,4.0,14.0
2398,2015/10/17,4.0,18.0
2399,2015/10/14,14.0,16.0
2400,2015/10/15,4.0,16.0
2401,2015/10/12,5.0,22.0
2402,2012/10/18,12.0,22.0
2403,2015/10/10,7.0,18.0
2404,2015/10/11,5.0,18.0
2405,2009/09/19,10.0,20.0
2406,2009/09/18,19.0,20.0
2407,2014/07/19,5.0,82.0
2408,2014/07/18,6.0,27.0
2409,2014/07/17,7.0,24.0
2410,2014/07/16,6.0,24.0
2411,2014/11/30,11.0,16.0
2412,2014/07/14,6.0,24.0
2413,2014/07/13,8.0,22.0
2414,2014/07/12,8.0,22.0
2415,2014/07/11,8.0,22.0
2416,2014/07/10,8.0,22.0
2417,2006/05/20,7.0,17.0
2418,2010/08/19,5.0,27.0
2419,2006/05/25,6.0,17.0
2420,2014/06/10,6.0,23.0
2421,2014/06/11,8.0,25.0
2422,2014/06/12,6.0,24.0
2423,2014/06/13,8.0,24.0
2424,2014/06/14,7.0,24.0
2425,2014/06/15,13.0,22.0
2426,2014/06/16,8.0,22.0
2427,2014/06/17,6.0,22.0
2428,2014/06/18,9.0,20.0
2429,2014/06/19,6.0,23.0
2430,2012/02/10,8.0,6.0
2431,2011/05/29,6.0,20.0
2432,2011/05/28,13.0,22.0
2433,2012/02/11,11.0,4.0
2434,2011/05/21,11.0,20.0
2435,2011/05/20,13.0,20.0
2436,2011/05/23,5.0,20.0
2437,2011/05/22,5.0,20.0
2438,2011/05/25,5.0,20.0
2439,2011/05/24,7.0,22.0
2440,2011/05/27,7.0,22.0
2441,2011/05/26,5.0,20.0
2442,2012/02/14,5.0,4.0
2443,2010/08/15,6.0,22.0
2444,2009/10/09,4.0,22.0
2445,2010/05/13,8.0,15.0
2446,2011/09/30,4.0,22.0
2447,2009/10/02,3.0,20.0
2448,2009/10/03,5.0,20.0
2449,2009/10/01,3.0,22.0
2450,2009/10/06,3.0,20.0
2451,2009/10/07,2.0,22.0
2452,2009/10/04,3.0,18.0
2453,2009/10/05,2.0,21.0
2454,2011/12/07,6.0,12.0
2455,2011/12/06,6.0,14.0
2456,2011/12/05,14.0,14.0
2457,2011/12/04,6.0,14.0
2458,2011/12/03,7.0,14.0
2459,2011/12/02,7.0,15.0
2460,2011/12/01,4.0,14.0
2461,2010/02/06,7.0,10.0
2462,2010/02/05,11.0,12.0
2463,2011/12/09,1.0,12.0
2464,2011/12/08,2.0,12.0
2465,2012/03/24,5.0,12.0
2466,2012/08/04,8.0,25.0
2467,2013/08/14,9.0,26.0
2468,2010/02/03,2.0,7.0
2469,2010/09/26,6.0,19.0
2470,2010/05/18,7.0,14.0
2471,2011/09/07,5.0,24.0
2472,2013/08/16,7.0,26.0
2473,2012/08/01,5.0,25.0
2474,2011/09/06,9.0,24.0
2475,2010/09/20,4.0,20.0
2476,2012/04/23,6.0,15.0
2477,2005/09/21,6.0,17.0
2478,2012/03/21,10.0,16.0
2479,2012/04/22,8.0,16.0
2480,2006/03/16,4.0,10.0
2481,2012/03/22,9.0,12.0
2482,2008/04/30,8.0,18.0
2483,2011/09/03,9.0,25.0
2484,2006/03/18,14.0,12.0
2485,2013/08/12,6.0,24.0
2486,2011/09/02,7.0,27.0
2487,2014/05/11,5.0,19.0
2488,2014/05/10,5.0,18.0
2489,2014/05/13,14.0,16.0
2490,2014/05/12,14.0,20.0
2491,2014/05/15,7.0,16.0
2492,2014/05/14,9.0,15.0
2493,2014/05/17,9.0,16.0
2494,2014/05/16,7.0,16.0
2495,2014/05/19,7.0,16.0
2496,2014/05/18,4.0,14.0
2497,2008/06/10,12.0,21.0
2498,2012/03/28,6.0,14.0
2499,2013/08/18,6.0,26.0
2500,2014/03/19,12.0,14.0
2501,2014/03/18,4.0,12.0
2502,2007/12/22,12.0,14.0
2503,2014/03/13,13.0,12.0
2504,2014/03/12,7.0,10.0
2505,2014/03/11,7.0,10.0
2506,2014/03/10,3.0,10.0
2507,2014/03/17,3.0,10.0
2508,2007/12/29,4.0,8.0
2509,2014/03/15,5.0,12.0
2510,2014/03/14,9.0,12.0
2511,2010/10/22,3.0,15.0
2512,2016/02/09,21.0,12.0
2513,2014/01/18,11.0,14.0
2514,2016/02/05,7.0,10.0
2515,2016/02/04,17.0,11.0
2516,2014/01/17,11.0,12.0
2517,2016/02/06,5.0,11.0
2518,2014/01/11,4.0,12.0
2519,2014/01/10,6.0,14.0
2520,2016/02/03,5.0,12.0
2521,2014/01/12,2.0,12.0
2522,2011/11/24,6.0,14.0
2523,2011/11/25,6.0,13.0
2524,2011/11/26,5.0,13.0
2525,2011/11/27,5.0,13.0
2526,2011/11/20,10.0,16.0
2527,2011/11/21,9.0,16.0
2528,2011/11/23,9.0,15.0
2529,2011/11/28,11.0,14.0
2530,2011/11/29,8.0,16.0
2531,2012/03/30,5.0,13.0
2532,2016/03/21,9.0,13.0
2533,2016/03/22,10.0,12.0
2534,2016/03/23,12.0,11.0
2535,2016/03/24,7.0,11.0
2536,2016/03/25,6.0,10.0
2537,2016/03/26,6.0,12.0
2538,2016/03/27,9.0,16.0
2539,2010/06/09,6.0,22.0
2540,2010/06/08,6.0,20.0
2541,2015/12/09,6.0,12.0
2542,2015/12/08,3.0,14.0
2543,2015/12/03,3.0,12.0
2544,2015/12/02,1.0,10.0
2545,2015/12/01,2.0,10.0
2546,2015/12/07,3.0,12.0
2547,2015/12/06,3.0,14.0
2548,2015/12/05,2.0,12.0
2549,2015/12/04,3.0,12.0
2550,2014/09/30,5.0,22.0
2551,2010/06/07,9.0,22.0
2552,2010/06/06,6.0,21.0
2553,2015/07/28,9.0,29.0
2554,2008/10/30,22.0,13.0
2555,2012/11/09,7.0,18.0
2556,2012/11/08,4.0,14.0
2557,2012/11/05,12.0,16.0
2558,2012/11/04,9.0,20.0
2559,2012/11/07,9.0,12.0
2560,2012/11/06,2.0,14.0
2561,2012/11/01,18.0,16.0
2562,2012/11/03,6.0,15.0
2563,2012/11/02,7.0,14.0
2564,2006/11/05,6.0,17.0
2565,2010/09/24,7.0,22.0
2566,2007/05/17,8.0,19.0
2567,2007/05/11,7.0,16.0
2568,2007/05/10,6.0,17.0
2569,2010/10/29,3.0,14.0
2570,2007/02/03,6.0,10.0
2571,2007/02/02,6.0,10.0
2572,2012/01/16,7.0,8.0
2573,2008/11/11,4.0,14.0
2574,2010/11/25,3.0,9.0
2575,2010/09/25,9.0,20.0
2576,2009/01/21,6.0,6.0
2577,2014/12/30,10.0,6.0
2578,2008/11/17,4.0,10.0
2579,2010/11/26,7.0,10.0
2580,2008/11/15,7.0,12.0
2581,2010/11/21,15.0,12.0
2582,2010/11/23,13.0,12.0
2583,2010/11/22,9.0,12.0
2584,2009/10/14,5.0,15.0
2585,2009/02/21,3.0,8.0
2586,2010/10/10,9.0,20.0
2587,2012/07/11,8.0,25.0
2588,2012/07/13,6.0,24.0
2589,2012/07/12,12.0,26.0
2590,2013/06/24,9.0,22.0
2591,2013/06/28,6.0,20.0
2592,2010/09/21,5.0,22.0
2593,2010/03/17,5.0,10.0
2594,2015/08/06,6.0,28.0
2595,2015/08/07,6.0,28.0
2596,2015/08/01,18.0,28.0
2597,2015/08/02,13.0,26.0
2598,2015/08/03,7.0,26.0
2599,2015/08/08,8.0,28.0
2600,2015/08/09,9.0,26.0
2601,2012/09/19,13.0,22.0
2602,2012/09/18,4.0,22.0
2603,2010/09/22,5.0,22.0
2604,2010/02/18,15.0,13.0
2605,2010/04/25,4.0,16.0
2606,2010/04/23,11.0,16.0
2607,2010/04/21,4.0,15.0
2608,2010/05/07,6.0,13.0
2609,2010/04/29,5.0,16.0
2610,2010/04/28,7.0,16.0
2611,2015/04/02,10.0,14.0
2612,2013/05/13,6.0,14.0
2613,2013/05/16,8.0,17.0
2614,2013/05/17,12.0,15.0
2615,2013/05/14,6.0,18.0
2616,2010/02/11,11.0,5.0
2617,2010/02/12,5.0,4.0
2618,2010/02/13,5.0,4.0
2619,2009/01/22,13.0,11.0
2620,2008/07/19,8.0,24.0
2621,2010/02/14,12.0,6.0
2622,2008/07/12,9.0,25.0
2623,2012/03/12,4.0,10.0
2624,2010/02/16,8.0,12.0
2625,2013/02/28,14.0,8.0
2626,2013/01/07,3.0,10.0
2627,2013/01/01,17.0,13.0
2628,2010/09/17,5.0,23.0
2629,2013/01/03,15.0,10.0
2630,2013/01/02,5.0,8.0
2631,2013/01/09,5.0,9.0
2632,2013/01/08,3.0,9.0
2633,2010/09/19,5.0,20.0
2634,2010/09/18,8.0,24.0
2635,2011/09/17,7.0,24.0
2636,2016/05/23,13.0,16.0
2637,2009/04/25,8.0,15.0
2638,2009/04/26,10.0,16.0
2639,2009/04/23,6.0,15.0
2640,2009/10/28,2.0,18.0
2641,2009/04/29,8.0,14.0
2642,2009/04/28,6.0,14.0
2643,2010/09/28,5.0,18.0
2644,2015/03/25,9.0,10.0
2645,2015/03/24,14.0,16.0
2646,2015/03/20,27.0,14.0
2647,2008/01/13,9.0,8.0
2648,2007/06/30,7.0,22.0
2649,2011/04/29,11.0,17.0
2650,2010/09/29,4.0,19.0
2651,2009/07/09,7.0,23.0
2652,2009/07/03,6.0,24.0
2653,2009/07/01,5.0,24.0
2654,2009/07/04,5.0,25.0
2655,2009/07/05,6.0,26.0
2656,2008/05/17,7.0,18.0
2657,2008/05/14,8.0,16.0
2658,2009/08/18,5.0,26.0
2659,2009/08/19,9.0,28.0
2660,2008/05/10,15.0,17.0
2661,2008/05/11,10.0,14.0
2662,2009/08/14,5.0,25.0
2663,2009/08/15,6.0,26.0
2664,2009/08/16,6.0,26.0
2665,2009/08/17,7.0,24.0
2666,2009/08/10,13.0,25.0
2667,2009/08/11,13.0,25.0
2668,2009/08/12,13.0,26.0
2669,2009/08/13,8.0,26.0
2670,2009/01/08,8.0,5.0
2671,2009/01/09,9.0,9.0
2672,2009/01/04,13.0,8.0
2673,2009/01/06,6.0,8.0
2674,2009/01/01,4.0,11.0
2675,2009/01/02,4.0,11.0
2676,2009/01/03,3.0,10.0
2677,2006/10/12,11.0,20.0
2678,2006/10/13,5.0,19.0
2679,2008/09/04,10.0,26.0
2680,2006/10/14,9.0,20.0
2681,2006/10/15,6.0,19.0
2682,2008/09/08,9.0,24.0
2683,2009/03/06,30.0,10.0
2684,2009/03/07,8.0,8.0
2685,2009/03/04,13.0,12.0
2686,2009/03/05,28.0,10.0
2687,2016/04/06,28.0,16.0
2688,2009/03/01,5.0,10.0
2689,2009/03/08,13.0,12.0
2690,2007/01/27,23.0,9.0
2691,2007/01/20,4.0,11.0
2692,2007/01/21,9.0,12.0
2693,2007/01/28,12.0,10.0
2694,2016/04/05,13.0,16.0
2695,2013/09/08,8.0,26.0
2696,2006/11/19,6.0,14.0
2697,2008/08/24,8.0,23.0
2698,2008/08/27,8.0,24.0
2699,2007/05/27,9.0,20.0
2700,2007/05/28,26.0,18.0
2701,2010/06/16,6.0,18.0
2702,2010/06/17,5.0,18.0
2703,2010/06/11,6.0,20.0
2704,2010/06/12,6.0,18.0
2705,2010/06/13,6.0,20.0
2706,2010/09/11,6.0,20.0
2707,2010/02/24,24.0,16.0
2708,2008/05/26,8.0,18.0
2709,2013/08/26,6.0,22.0
2710,2010/12/08,5.0,16.0
2711,2010/12/02,8.0,10.0
2712,2010/12/03,6.0,5.0
2713,2010/12/01,22.0,13.0
2714,2010/12/06,11.0,14.0
2715,2010/12/04,6.0,8.0
2716,2010/12/05,5.0,9.0
2717,2010/09/10,6.0,20.0
2718,2008/02/24,7.0,10.0
2719,2008/02/23,4.0,10.0
2720,2010/09/13,6.0,22.0
2721,2010/11/29,5.0,6.0
2722,2010/11/28,5.0,9.0
2723,2013/06/30,6.0,21.0
2724,2010/09/12,5.0,20.0
2725,2013/02/22,18.0,14.0
2726,2013/02/23,12.0,8.0
2727,2013/02/20,4.0,10.0
2728,2015/08/18,12.0,24.0
2729,2013/02/26,7.0,6.0
2730,2013/02/25,7.0,5.0
2731,2015/08/13,8.0,26.0
2732,2015/08/12,7.0,26.0
2733,2015/08/11,8.0,24.0
2734,2015/08/10,7.0,26.0
2735,2015/08/17,4.0,23.0
2736,2015/08/16,6.0,22.0
2737,2015/08/15,6.0,21.0
2738,2015/08/14,10.0,27.0
2739,2009/10/15,12.0,16.0
2740,2010/09/15,6.0,21.0
2741,2008/04/06,6.0,11.0
2742,2012/01/12,2.0,10.0
2743,2013/05/03,8.0,14.0
2744,2008/07/02,7.0,24.0
2745,2010/09/16,7.0,22.0
2746,2008/07/05,7.0,24.0
2747,2009/09/20,5.0,20.0
2748,2012/03/27,10.0,14.0
2749,2008/06/22,9.0,24.0
2750,2006/12/26,3.0,10.0
2751,2016/04/18,11.0,18.0
2752,2006/12/28,3.0,10.0
2753,2012/03/20,22.0,12.0
2754,2009/04/18,5.0,12.0
2755,2014/02/28,14.0,11.0
2756,2016/04/19,17.0,16.0
2757,2014/02/21,5.0,11.0
2758,2014/02/24,6.0,11.0
2759,2014/02/27,8.0,8.0
2760,2009/06/12,10.0,24.0
2761,2009/06/13,5.0,24.0
2762,2009/06/10,5.0,19.0
2763,2009/06/11,6.0,22.0
2764,2009/06/16,13.0,25.0
2765,2009/06/18,7.0,24.0
2766,2009/06/19,5.0,24.0
2767,2008/12/30,5.0,11.0
2768,2009/09/27,10.0,22.0
2769,2008/01/05,10.0,12.0
2770,2015/10/18,4.0,19.0
2771,2009/09/24,5.0,21.0
2772,2009/07/18,10.0,23.0
2773,2012/10/19,10.0,24.0
2774,2009/07/12,6.0,25.0
2775,2009/07/14,10.0,27.0
2776,2009/07/17,12.0,28.0
2777,2015/10/13,6.0,19.0
2778,2008/05/05,7.0,16.0
2779,2009/09/25,4.0,20.0
2780,2008/05/06,8.0,18.0
2781,2008/05/01,10.0,16.0
2782,2009/08/06,7.0,24.0
2783,2008/05/03,10.0,19.0
2784,2009/08/09,7.0,25.0
2785,2009/08/08,9.0,26.0
2786,2007/03/09,10.0,13.0
2787,2009/01/12,5.0,8.0
2788,2009/01/11,9.0,8.0
2789,2009/01/10,5.0,8.0
2790,2009/01/17,4.0,10.0
2791,2009/01/16,6.0,9.0
2792,2009/01/15,9.0,8.0
2793,2009/01/18,8.0,8.0
2794,2009/08/07,8.0,25.0
2795,2010/07/13,6.0,24.0
2796,2006/10/08,6.0,22.0
2797,2016/04/08,6.0,10.0
2798,2007/10/26,5.0,15.0
2799,2009/09/13,6.0,22.0
2800,2011/10/18,4.0,18.0
